GOOD,990716,Greenway Carriers,Anova,WA,WA,-1.3,325,,
GOOD,990717,Greenway Carriers,Anova,WA,WA,0.6,325,,
GOOD,990718,Greenway Carriers,Anova,WA,WA,0.3,325,,
GOOD,990720,Federal Amulgated,Accent on Style,IL,KY,0.1,630,,6
GOOD,990724,Airtight Shipping,Accent on Style,IL,KY,-2.7,690,,-162
GOOD,990726,Greenway Carriers,Viktoria's,AR,WI,0.5,1,143,
GOOD,990727,Xpressway,Viktoria's,AR,WI,-1,1,164,
GOOD,990728,Delagato's Express,Anova,KY,OH,0,400,,
GOOD,990730,Airtight Shipping,Anova,SC,NC,0,600,,
GOOD,990731,Airtight Shipping,Accent on Style,MN,KY,0,1,155,0
GOOD,990733,Greenway Carriers,HP,GA,OR,0.5,,,
GOOD,990734,Airtight Shipping,Accent on Style,MT,CA,-1.5,1,550,-90
GOOD,990735,Xpressway,Kyle Industries,KY,IL,0,467,,
GOOD,990737,Xpressway,Kyle Industries,KY,IL,-1.3,467,,
GOOD,990739,Greenway Carriers,Kyle Industries,KY,IL,0.2,467,,
GOOD,990740,Greenway Carriers,Kyle Industries,KY,IL,0,466,,
GOOD,990742,Greenway Carriers,Kyle Industries,KY,IL,0,467,,
GOOD,990745,Delagato's Express,Viktoria's,AR,WI,0,950,,
GOOD,990746,Delagato's Express,Accent on Style,MI,TN,0,1,0,0
GOOD,990748,Greenway Carriers,Anova,WA,WA,-1,325,,
GOOD,990749,Greenway Carriers,Anova,WA,WA,0.8,325,,
GOOD,990750,Greenway Carriers,Anova,WA,WA,0,325,,
GOOD,990754,Federal Amulgated,Anova,TX,TX,0,850,,
GOOD,990755,Greenway Carriers,Kyle Industries,KY,IL,-1,467,,
GOOD,990756,Airtight Shipping,Anova,KY,OH,0.8,750,,
GOOD,990759,Xpressway,Anova,WA,WA,0.7,325,,
GOOD,990760,Federal Amulgated,Anova,WA,WA,-0.2,325,,
GOOD,990761,Xpressway,Anova,WA,WA,0.5,325,,
GOOD,990764,Delagato's Express,Accent on Style,CA,TN,-0.5,3,500,-30
GOOD,990766,Xpressway,Anova,KY,OH,0,430,,
GOOD,990768,Cross Country Express Shippers,Anova,WA,WA,-0.3,325,,
GOOD,990772,Airtight Shipping,Viktoria's,AR,WI,0.5,1,160,
GOOD,990773,Greenway Carriers,Anova,KY,OH,0.8,430,,
GOOD,990775,Greenway Carriers,Nextalis,WA,MA,0.5,1,711,
GOOD,990781,Xpressway,Anova,WA,WA,-0.5,325,,
GOOD,990782,Greenway Carriers,Anova,WA,WA,-2.3,325,,
GOOD,990783,Greenway Carriers,Anova,WA,WA,-0.2,325,,
GOOD,990785,Greenway Carriers,Anova,IL,OH,0.8,430,,
GOOD,990787,Greenway Carriers,Anova,MN,ND,0,1,100,
GOOD,990788,Cross Country Express Shippers,Kyle Industries,KY,IL,-2.3,465,,
GOOD,990792,Greenway Carriers,Anova,OH,OH,-1.5,385,,
GOOD,990793,Cross Country Express Shippers,Kyle Industries,KY,IL,-0.5,467,,
GOOD,990794,Greenway Carriers,Nextalis,WA,MA,0.6,1,730,
GOOD,990795,Greenway Carriers,Accent on Style,ON,TN,-0.1,1,400,-6
GOOD,990797,Delagato's Express,Kyle Industries,KY,IL,0.5,467,,
GOOD,990798,Airtight Shipping,Kyle Industries,KY,MO,0.5,675,,
GOOD,990799,Delagato's Express,Kyle Industries,KY,MO,0.1,675,,
GOOD,990801,Federal Amulgated,Kyle Industries,KY,IL,-4,464,,
GOOD,990803,Xpressway,Kyle Industries,KY,IL,0.6,467,,
GOOD,990804,Greenway Carriers,Kyle Industries,KY,IL,0.8,464,,
GOOD,990806,Greenway Carriers,Anova,TX,TX,-2,625,,
GOOD,990808,Federal Amulgated,Kyle Industries,KY,IL,-1,464,,
GOOD,990809,Cross Country Express Shippers,Kyle Industries,KY,MO,-0.5,670,,
GOOD,990810,Delagato's Express,Viktoria's,AR,WI,-4.4,1,455,
GOOD,990812,Cross Country Express Shippers,Kyle Industries,KY,IL,-0.5,464,,
GOOD,990813,Greenway Carriers,Nextalis,WA,MA,-2.7,1,696,
GOOD,990814,Airtight Shipping,Kyle Industries,OH,KY,0.8,650,,
GOOD,990816,Cross Country Express Shippers,Anova,PA,PA,-0.8,500,,
GOOD,990818,Greenway Carriers,Anova,NM,CO,0,860,,
GOOD,990820,Airtight Shipping,Anova,VA,PA,0.8,600,,
GOOD,990822,Greenway Carriers,Kyle Industries,KY,IL,0,467,,
GOOD,990823,Xpressway,Kyle Industries,KY,IL,0,467,,
GOOD,990824,Greenway Carriers,Kyle Industries,KY,IL,0.5,467,,
GOOD,990825,Greenway Carriers,Kyle Industries,KY,IL,0,467,,
GOOD,990828,Cross Country Express Shippers,Anova,AZ,WA,0.2,2,300,
GOOD,990830,Greenway Carriers,Anova,VA,PA,-1.5,595,,
GOOD,990831,Federal Amulgated,Anova,VA,PA,0.1,595,,
GOOD,990833,Xpressway,Kyle Industries,OR,UT,0.3,1,225,
GOOD,990834,Greenway Carriers,Viktoria's,AR,MN,0.5,1,100,
GOOD,990835,Greenway Carriers,Accent on Style,KY,CA,0,1,625,0
GOOD,990836,Cross Country Express Shippers,Anova,NM,CO,-1,755,,
GOOD,990837,Airtight Shipping,Accent on Style,MI,NY,0.3,1,450,18
GOOD,990838,Greenway Carriers,Anova,ID,UT,0.5,435,,
GOOD,990842,Cross Country Express Shippers,Anova,VA,PA,0,550,,
GOOD,990843,Xpressway,Anova,GA,FL,0.8,550,,
GOOD,990846,Cross Country Express Shippers,HP,GA,OR,-0.8,,,
GOOD,990848,Greenway Carriers,Accent on Style,IL,TN,0,950,,0
GOOD,990851,Delagato's Express,Kyle Industries,KY,MN,0,934,,
GOOD,990853,Xpressway,Kyle Industries,KY,IL,-0.5,467,,
GOOD,990854,Xpressway,Kyle Industries,KY,IL,-1,467,,
GOOD,990855,Xpressway,Kyle Industries,KY,IL,0.8,467,,
GOOD,990856,Greenway Carriers,Accent on Style,FL,NY,0.6,1,350,36
GOOD,990857,Delagato's Express,Anova,IA,KS,0,650,,
GOOD,990858,Greenway Carriers,Anova,ID,UT,0,435,,
GOOD,990859,Airtight Shipping,Accent on Style,NB,TN,0,991,,0
GOOD,990860,Greenway Carriers,Accent on Style,GA,NY,0,1,450,0
GOOD,990862,Cross Country Express Shippers,Accent on Style,PA,NY,0.3,800,,18
GOOD,990864,Xpressway,Kyle Industries,KY,MO,-0.5,675,,
GOOD,990866,Xpressway,Inotech Ltd.,TX,TX,0.9,850,,
GOOD,990867,Airtight Shipping,Koncept,WA,KY,0,3,100,
GOOD,990868,Greenway Carriers,Kyle Industries,KY,IL,0.8,467,,
GOOD,990872,Cross Country Express Shippers,Kyle Industries,KY,IL,-0.5,467,,
GOOD,990873,Xpressway,Anova,NE,KS,0,525,,
GOOD,990874,Delagato's Express,Anova,AZ,UT,0.2,1,150,
GOOD,990875,Greenway Carriers,Viktoria's,AR,WI,0,1,0,
GOOD,990876,Xpressway,Viktoria's,AR,WI,0.3,1,125,
GOOD,990878,Delagato's Express,Anova,AZ,UT,0,1,150,
GOOD,990881,Greenway Carriers,Anova,ID,UT,0.3,435,,
GOOD,990883,Federal Amulgated,Accent on Style,PQ,TN,0,1,314,0
GOOD,990884,Delagato's Express,Viktoria's,AR,MN,0,1,280,
GOOD,990885,Cross Country Express Shippers,HP,GA,OR,0.5,810,,
GOOD,990890,Greenway Carriers,Anova,VA,PA,0.5,550,,
GOOD,990891,Delagato's Express,Anova,VA,PA,-2,595,,
GOOD,990893,Federal Amulgated,Viktoria's,AR,WI,-3.1,1,300,
GOOD,990894,Delagato's Express,Viktoria's,AR,IA,0.5,650,,
GOOD,990895,Federal Amulgated,Anova,ID,UT,0.8,,,
GOOD,990896,Greenway Carriers,Anova,AZ,UT,0.8,1,150,
GOOD,990898,Cross Country Express Shippers,Kyle Industries,KY,IL,0.3,467,,
GOOD,990900,Cross Country Express Shippers,Kyle Industries,KY,IL,0.2,467,,
GOOD,990901,Federal Amulgated,Kyle Industries,KY,IL,-1.2,467,,
GOOD,990904,Xpressway,Anova,AZ,CA,0,875,,
GOOD,990910,Xpressway,Viktoria's,AR,MN,0.5,1,100,
GOOD,990912,Xpressway,Spirit Soda,CA,CA,0,390,,
GOOD,990913,Cross Country Express Shippers,Spirit Soda,CA,CA,0.5,390,,
GOOD,990914,Delagato's Express,Anova,TX,TX,0.3,600,,
GOOD,990917,Greenway Carriers,Anova,SD,ND,0,850,,
GOOD,990919,Greenway Carriers,Anova,GA,FL,0.3,600,,
GOOD,990921,Greenway Carriers,Spirit Soda,CA,CA,0,430,,
GOOD,990922,Airtight Shipping,HP,GA,OR,0.5,403,,
GOOD,990923,Federal Amulgated,Spirit Soda,CA,CA,0,390,,
GOOD,990925,Airtight Shipping,Spirit Soda,CA,CA,0,390,,
GOOD,990926,Federal Amulgated,Spirit Soda,CA,CA,-0.2,400,,
GOOD,990927,Greenway Carriers,Kyle Industries,KY,MO,-0.5,755,,
GOOD,990928,Cross Country Express Shippers,Spirit Soda,CA,CA,0,390,,
GOOD,990934,Cross Country Express Shippers,Viktoria's,AR,WI,0.8,1,130,
GOOD,990935,Xpressway,Spirit Soda,CA,CA,-1.8,390,,
GOOD,990936,Xpressway,Spirit Soda,CA,CA,0.5,380,,
GOOD,990937,Xpressway,Spirit Soda,CA,CA,0,380,,
GOOD,990940,Cross Country Express Shippers,Anova,KY,OH,-1,430,,
GOOD,990949,Cross Country Express Shippers,Anova,TX,TX,0.5,665,,
GOOD,990951,Greenway Carriers,Anova,CA,CA,-0.5,850,,
GOOD,990952,Cross Country Express Shippers,Kyle Industries,KY,MI,-2.5,725,,
GOOD,990953,Airtight Shipping,Anova,TX,TX,0.2,860,,
GOOD,990954,Delagato's Express,Anova,TX,TX,-0.3,150,,
GOOD,990955,Greenway Carriers,Anova,TX,TX,0.3,1,123,
GOOD,990961,Greenway Carriers,Anova,AZ,UT,0.5,1,250,
GOOD,990962,Xpressway,Spirit Soda,CA,CA,0.5,430,,
GOOD,990964,Greenway Carriers,Spirit Soda,CA,CA,0,380,,
GOOD,990970,Cross Country Express Shippers,Anova,ID,UT,0,435,,
GOOD,990971,Greenway Carriers,Viktoria's,AR,WI,-0.1,1,460,
GOOD,990973,Greenway Carriers,Anova,VA,PA,0.3,150,,
GOOD,990975,Cross Country Express Shippers,Kyle Industries,OH,KY,0,625,,
GOOD,990979,Xpressway,Viktoria's,AR,WI,0,1,0,
GOOD,990980,Federal Amulgated,General Food,OR,CA,-2.5,1,125,
GOOD,990981,Xpressway,Anova,TX,TX,0.5,1,693,
GOOD,990984,Federal Amulgated,Viktoria's,AR,WI,0.8,1,125,
GOOD,990985,Greenway Carriers,Viktoria's,AR,WI,0.3,1,215,
GOOD,990986,Delagato's Express,Anova,OH,OH,-0.5,350,,
GOOD,990988,Cross Country Express Shippers,Anova,AL,FL,0.5,500,,
GOOD,990994,Airtight Shipping,Anova,ME,OH,-0.3,950,,
GOOD,990995,Federal Amulgated,Kyle Industries,KY,IL,0,473,,
GOOD,990997,Delagato's Express,Kyle Industries,KY,IL,0.5,476,,
GOOD,990999,Delagato's Express,Spirit Soda,CA,CA,-2.4,465,,
GOOD,991005,Greenway Carriers,Spirit Soda,CA,CA,0.2,400,,
GOOD,991007,Greenway Carriers,Spirit Soda,CA,CA,0,400,,
GOOD,991008,Xpressway,Spirit Soda,CA,CA,0.3,410,,
GOOD,991009,Greenway Carriers,General Food,OR,CO,0.5,2,100,
GOOD,991010,Cross Country Express Shippers,Anova,TX,TX,-1.1,998,,
GOOD,991011,Cross Country Express Shippers,HP,GA,OR,0,,,
GOOD,991012,Greenway Carriers,HP,GA,OR,0,403,,
GOOD,991013,Delagato's Express,HP,GA,OR,-0.5,403,,
GOOD,991014,Greenway Carriers,HP,GA,OR,0.5,,,
GOOD,991016,Delagato's Express,Anova,TX,TX,-1,758,,
GOOD,991017,Greenway Carriers,Spirit Soda,CA,AZ,0,800,,
GOOD,991018,Federal Amulgated,Anova,CA,CA,0,850,,
GOOD,991019,Xpressway,Anova,VA,PA,-3.2,250,,
GOOD,991020,Greenway Carriers,Spirit Soda,CA,WA,-1,2,25,
GOOD,991021,Greenway Carriers,Spirit Soda,CA,OR,0,1,705,
GOOD,991022,Greenway Carriers,Spirit Soda,CA,CA,-0.2,735,,
GOOD,991023,Airtight Shipping,Anova,CA,CA,0.4,800,,
GOOD,991029,Delagato's Express,Anova,ID,UT,-0.3,435,,
GOOD,991030,Cross Country Express Shippers,Spirit Soda,CA,CA,0.8,575,,
GOOD,991031,Xpressway,Viktoria's,AR,WI,0.3,1,345,
GOOD,991033,Cross Country Express Shippers,Viktoria's,AR,WI,-2,1,60,
GOOD,991036,Greenway Carriers,Kyle Industries,OH,KY,0,650,,
GOOD,991040,Xpressway,Spirit Soda,CA,CA,-0.5,390,,
GOOD,991041,Airtight Shipping,Spirit Soda,CA,CA,-0.4,1,0,
GOOD,991046,Federal Amulgated,Anova,AZ,UT,0,1,227,
GOOD,991047,Cross Country Express Shippers,Anova,ID,UT,0.8,435,,
GOOD,991048,Greenway Carriers,Anova,CA,CA,-4,150,,
GOOD,991049,Airtight Shipping,Anova,CA,CA,-3.6,800,,
GOOD,991052,Airtight Shipping,Spirit Soda,CA,CA,-0.5,880,,
GOOD,991054,Delagato's Express,Spirit Soda,CA,CA,-2,750,,
GOOD,991059,Cross Country Express Shippers,Kyle Industries,IN,KY,-0.3,500,,
GOOD,991070,Airtight Shipping,Kyle Industries,KY,IL,-10.6,500,,
GOOD,991071,Xpressway,Anova,CA,CA,0,800,,
GOOD,991072,Cross Country Express Shippers,Anova,AL,FL,0,600,,
GOOD,991073,Greenway Carriers,Anova,IA,KS,-0.5,735,,
GOOD,991074,Federal Amulgated,Anova,NM,CO,-2.5,810,,
GOOD,991076,Greenway Carriers,Viktoria's,AR,WI,0.3,1,300,
GOOD,991078,Xpressway,Kyle Industries,KY,MO,-0.2,689,,
GOOD,991081,Cross Country Express Shippers,Spirit Soda,CA,CA,0.5,410,,
GOOD,991083,Delagato's Express,Spirit Soda,CA,CA,0.3,400,,
GOOD,991085,Cross Country Express Shippers,Anova,AZ,UT,-1.8,1,150,
GOOD,991086,Greenway Carriers,Anova,VA,KS,0.5,1,900,
GOOD,991089,Xpressway,Anova,KY,OH,0,430,,
GOOD,991095,Greenway Carriers,Anova,VA,PA,0,575,,
GOOD,991097,Delagato's Express,Kyle Industries,KY,IL,-0.5,476,,
GOOD,991099,Greenway Carriers,Kyle Industries,KY,IL,0.2,500,,
GOOD,991101,Airtight Shipping,Anova,AZ,UT,0.3,1,150,
GOOD,991105,Federal Amulgated,Anova,TX,TX,0.3,595,,
GOOD,991106,Delagato's Express,General Food,OR,CA,0.5,975,,
GOOD,991108,Xpressway,General Food,OR,CA,-1.7,750,,
GOOD,991109,Greenway Carriers,Anova,CA,CA,-1.3,850,,
GOOD,991110,Xpressway,Anova,CA,CA,-0.3,825,,
GOOD,991112,Airtight Shipping,Koncept,CA,CA,0.5,740,,
GOOD,991113,Xpressway,Spirit Soda,CA,CA,0.3,400,,
GOOD,991115,Greenway Carriers,Spirit Soda,CA,CA,0.3,415,,
GOOD,991117,Airtight Shipping,Spirit Soda,CA,CA,0,390,,
GOOD,991119,Delagato's Express,Spirit Soda,CA,CA,0,550,,
GOOD,991121,Cross Country Express Shippers,Accent on Style,KY,CA,0.2,3,300,12
GOOD,991124,Cross Country Express Shippers,Accent on Style,TX,CA,0,1,750,0
GOOD,991125,Airtight Shipping,Accent on Style,TX,CA,-4.3,1,700,-258
GOOD,991126,Delagato's Express,Firebright,KY,IL,-2.1,650,,
GOOD,991127,Greenway Carriers,Spirit Soda,CA,WA,-1,2,125,
GOOD,991129,Xpressway,Spirit Soda,CA,CA,-47.5,415,,
GOOD,991130,Cross Country Express Shippers,Spirit Soda,CA,CA,0.4,590,,
GOOD,991132,Greenway Carriers,Firebright,KY,IL,0.8,650,,
GOOD,991133,Airtight Shipping,Anova,NM,CO,-0.1,810,,
GOOD,991135,Greenway Carriers,Firebright,KY,IL,0.8,650,,
GOOD,991136,Airtight Shipping,Firebright,KY,IL,-0.3,666,,
GOOD,991140,Greenway Carriers,Kyle Industries,KY,IL,-2.3,480,,
GOOD,991142,Xpressway,Spirit Soda,CA,WA,0.5,2,25,
GOOD,991143,Greenway Carriers,Spirit Soda,CA,OR,-0.3,1,705,
GOOD,991147,Xpressway,Inotech Ltd.,TX,OR,-6.3,3,750,
GOOD,991149,Greenway Carriers,Anova,CA,CA,-2,850,,
GOOD,991150,Cross Country Express Shippers,Viktoria's,AR,MN,0.4,1,175,
GOOD,991151,Cross Country Express Shippers,Anova,NE,KS,0.5,525,,
GOOD,991152,Delagato's Express,Anova,NE,KS,0,525,,
GOOD,991158,Federal Amulgated,Firebright,WA,WA,0.8,385,,
GOOD,991160,Federal Amulgated,Anova,NJ,IL,0.1,1,0,
GOOD,991162,Delagato's Express,Spirit Soda,CA,AZ,0.3,950,,
GOOD,991165,Greenway Carriers,Spirit Soda,CA,CA,0,960,,
GOOD,991166,Greenway Carriers,Firebright,CA,CA,0.7,540,,
GOOD,991168,Xpressway,Anova,CA,CA,0.8,900,,
GOOD,991169,Xpressway,Viktoria's,AR,TX,-1,931,,
GOOD,991173,Greenway Carriers,Firebright,WA,WA,-1,327,,
GOOD,991177,Delagato's Express,Anova,KY,OH,-0.5,808,,
GOOD,991178,Federal Amulgated,Anova,CA,CA,0.8,,,
GOOD,991179,Xpressway,Spirit Soda,CA,CA,0.1,850,,
GOOD,991180,Cross Country Express Shippers,Kyle Industries,KY,MN,-4.8,1,100,
GOOD,991181,Airtight Shipping,Kyle Industries,KY,IL,-1,524,,
GOOD,991182,Greenway Carriers,Kyle Industries,KY,IL,-2,525,,
GOOD,991183,Federal Amulgated,Anova,VA,PA,0,600,,
GOOD,991184,Greenway Carriers,Anova,VA,PA,0,600,,
GOOD,991186,Cross Country Express Shippers,Anova,VA,PA,0.5,600,,
GOOD,991187,Airtight Shipping,Anova,VA,PA,-1.8,575,,
GOOD,991188,Greenway Carriers,Spirit Soda,CA,WA,-1.7,1,945,
GOOD,991190,Cross Country Express Shippers,Anova,CA,CA,0,900,,
GOOD,991191,Airtight Shipping,Viktoria's,AR,WI,0.3,1,585,
GOOD,991192,Cross Country Express Shippers,Spirit Soda,CA,OR,0.4,1,850,
GOOD,991194,Greenway Carriers,Firebright,KY,MS,-0.6,693,,
GOOD,991195,Xpressway,Firebright,WA,WA,0.8,377,,
GOOD,991199,Delagato's Express,Anova,AZ,UT,-0.5,1,155,
GOOD,991200,Delagato's Express,Anova,KY,OH,0.5,480,,
GOOD,991201,Delagato's Express,Anova,CA,CA,-12,860,,
GOOD,991202,Greenway Carriers,Anova,TX,TX,-4,700,,
GOOD,991203,Federal Amulgated,Anova,SD,ND,0,850,,
GOOD,991204,Greenway Carriers,Accent on Style,MN,KY,0.2,1,0,12
GOOD,991205,Cross Country Express Shippers,Accent on Style,CA,CA,0.8,540,,48
GOOD,991207,Greenway Carriers,Viktoria's,AR,WI,0,1,100,
GOOD,991210,Cross Country Express Shippers,Anova,CA,CA,-29,850,,
GOOD,991211,Greenway Carriers,Anova,RI,VA,0.5,875,,
GOOD,991213,Airtight Shipping,Viktoria's,AR,WI,-1,1,215,
GOOD,991214,Delagato's Express,Viktoria's,AR,WI,0.3,1,100,
GOOD,991220,Delagato's Express,Spirit Soda,CA,WA,0.5,2,25,
GOOD,991221,Airtight Shipping,Accent on Style,PQ,TN,-0.5,1,385,-30
GOOD,991223,Cross Country Express Shippers,Spirit Soda,CA,CA,0.5,420,,
GOOD,991224,Greenway Carriers,Spirit Soda,CA,CA,0.2,400,,
GOOD,991228,Federal Amulgated,Firebright,WA,WA,-1.5,350,,
GOOD,991230,Greenway Carriers,Anova,CA,CA,0,900,,
GOOD,991237,Xpressway,Firebright,KY,IL,0.3,650,,
GOOD,991238,Delagato's Express,Firebright,KY,IL,0,640,,
GOOD,991240,Xpressway,Firebright,KY,IL,-2.4,700,,
GOOD,991242,Delagato's Express,Firebright,KY,IL,0,650,,
GOOD,991243,Greenway Carriers,Firebright,KY,IL,0.5,700,,
GOOD,991245,Xpressway,Firebright,WA,WA,0,430,,
GOOD,991248,Federal Amulgated,Firebright,WA,WA,0.3,250,,
GOOD,991254,Xpressway,Accent on Style,GA,TN,0.3,450,,18
GOOD,991255,Cross Country Express Shippers,Firebright,WA,WA,0.2,265,,
GOOD,991257,Xpressway,Spirit Soda,CA,WA,0.3,2,125,
GOOD,991259,Greenway Carriers,Kyle Industries,KY,IL,-0.5,454,,
GOOD,991260,Greenway Carriers,Firebright,PA,CT,0,355,,
GOOD,991263,Greenway Carriers,Viktoria's,AR,WI,-22.7,1,240,
GOOD,991265,Delagato's Express,Anova,KY,OH,0,750,,
GOOD,991266,Xpressway,Anova,NM,CO,-0.5,625,,
GOOD,991272,Cross Country Express Shippers,Anova,CA,CA,0.5,825,,
GOOD,991273,Airtight Shipping,Anova,CA,CA,0.2,825,,
GOOD,991274,Federal Amulgated,Anova,CA,CA,0.8,780,,
GOOD,991275,Airtight Shipping,Anova,NV,CA,-0.3,880,,
GOOD,991279,Greenway Carriers,Anova,TX,TX,0.2,788,,
GOOD,991280,Greenway Carriers,Firebright,WA,WA,0.5,700,,
GOOD,991281,Cross Country Express Shippers,Firebright,WA,WA,-0.3,250,,
GOOD,991282,Cross Country Express Shippers,Firebright,WA,WA,0.3,250,,
GOOD,991283,Airtight Shipping,Firebright,WA,WA,0,250,,
GOOD,991284,Xpressway,Firebright,WA,WA,0.3,250,,
GOOD,991291,Federal Amulgated,Firebright,WA,WA,0,300,,
GOOD,991293,Cross Country Express Shippers,Firebright,KY,OH,0.3,475,,
GOOD,991294,Airtight Shipping,Anova,CA,CA,0,925,,
GOOD,991295,Xpressway,Koncept,WA,CA,-0.5,1,575,
GOOD,991296,Xpressway,Anova,CA,CA,-0.3,925,,
GOOD,991297,Xpressway,Anova,NM,CO,-1.3,790,,
GOOD,991300,Greenway Carriers,Viktoria's,AR,TX,0.2,995,,
GOOD,991301,Federal Amulgated,Viktoria's,AR,WI,-0.5,1,130,
GOOD,991303,Greenway Carriers,Kyle Industries,KY,IL,0,448,,
GOOD,991304,Greenway Carriers,Kyle Industries,KY,IL,0,448,,
GOOD,991308,Xpressway,Firebright,PA,RI,0.8,379,,
GOOD,991310,Xpressway,Anova,OK,TX,0,540,,
GOOD,991311,Cross Country Express Shippers,Anova,OK,TX,0.9,456,,
GOOD,991313,Greenway Carriers,Anova,AZ,UT,-0.3,1,227,
GOOD,991314,Greenway Carriers,Accent on Style,PA,TN,0.2,670,,12
GOOD,991315,Delagato's Express,Anova,TX,TX,-1.5,575,,
GOOD,991316,Federal Amulgated,Anova,TX,TX,0,700,,
GOOD,991317,Cross Country Express Shippers,Anova,CA,CA,-1,850,,
GOOD,991318,Delagato's Express,Anova,GA,FL,0.3,683,,
GOOD,991319,Greenway Carriers,Kyle Industries,KY,NJ,0,2,1,
GOOD,991321,Greenway Carriers,Anova,AL,FL,-3.5,679,,
GOOD,991322,Xpressway,Anova,IL,OH,-1,800,,
GOOD,991326,Greenway Carriers,Firebright,KY,IN,-0.4,475,,
GOOD,991327,Cross Country Express Shippers,Firebright,KY,FL,0,1,80,
GOOD,991328,Greenway Carriers,Firebright,CA,CA,-1.3,573,,
GOOD,991330,Xpressway,Firebright,CA,CA,0.1,565,,
GOOD,991332,Cross Country Express Shippers,Anova,ID,UT,0.8,435,,
GOOD,991333,Greenway Carriers,Anova,OK,TX,-2.5,570,,
GOOD,991334,Xpressway,Anova,OK,TX,-1,550,,
GOOD,991335,Airtight Shipping,Anova,OK,TX,0.5,478,,
GOOD,991336,Federal Amulgated,Anova,OK,TX,0.8,530,,
GOOD,991339,Federal Amulgated,Kyle Industries,KY,IL,0.5,689,,
GOOD,991341,Cross Country Express Shippers,Anova,CA,CA,0.5,850,,
GOOD,991342,Xpressway,Firebright,KY,KS,-16.5,259,,
GOOD,991344,Greenway Carriers,Firebright,WA,WA,0.7,400,,
GOOD,991345,Delagato's Express,Firebright,CA,CA,0,583,,
GOOD,991348,Airtight Shipping,Anova,CA,CA,0.2,875,,
GOOD,991349,Cross Country Express Shippers,Firebright,CA,CA,0.2,570,,
GOOD,991350,Cross Country Express Shippers,Firebright,CA,CA,0.5,580,,
GOOD,991351,Airtight Shipping,Viktoria's,AR,WI,0.5,1,130,
GOOD,991352,Greenway Carriers,Viktoria's,AR,TX,0,1,790,
GOOD,991353,Greenway Carriers,Firebright,CA,CA,0.5,545,,
GOOD,991354,Federal Amulgated,Firebright,KY,VA,0,1,340,
GOOD,991355,Cross Country Express Shippers,Firebright,KY,VA,0,1,50,
GOOD,991357,Delagato's Express,Viktoria's,AR,WI,-3.5,1,640,
GOOD,991359,Greenway Carriers,Spirit Soda,CA,NV,-1,700,,
GOOD,991360,Delagato's Express,Spirit Soda,CA,NV,-3.3,850,,
GOOD,991361,Greenway Carriers,Spirit Soda,CA,NV,0.5,700,,
GOOD,991363,Delagato's Express,Anova,AZ,UT,0,1,150,
GOOD,991365,Federal Amulgated,Anova,GA,FL,0.3,739,,
GOOD,991366,Federal Amulgated,Anova,TX,TX,0.8,650,,
GOOD,991370,Airtight Shipping,Viktoria's,AR,MN,0.5,1,100,
GOOD,991371,Cross Country Express Shippers,Spirit Soda,CA,NV,-0.2,700,,
GOOD,991372,Cross Country Express Shippers,Spirit Soda,CA,NV,0.7,700,,
GOOD,991377,Greenway Carriers,Spirit Soda,CA,NV,0.4,700,,
GOOD,991379,Xpressway,Anova,TX,TX,-0.3,700,,
GOOD,991380,Federal Amulgated,Firebright,CA,UT,-1,1,700,
GOOD,991382,Cross Country Express Shippers,Spirit Soda,CA,OR,-1.5,1,850,
GOOD,991384,Delagato's Express,Firebright,PA,NY,0.1,325,,
GOOD,991385,Greenway Carriers,Viktoria's,AR,WI,-3,1,110,
GOOD,991391,Airtight Shipping,Anova,AZ,UT,0,1,150,
GOOD,991392,Airtight Shipping,Anova,IL,OH,0.8,769,,
GOOD,991393,Greenway Carriers,Anova,CA,CA,-3,850,,
GOOD,991394,Greenway Carriers,Anova,TX,CO,0,1,0,
GOOD,991395,Greenway Carriers,Anova,TX,CO,0.5,850,,
GOOD,991399,Cross Country Express Shippers,Accent on Style,NJ,KY,0.5,725,,30
GOOD,991402,Greenway Carriers,Anova,GA,FL,0.3,739,,
GOOD,991405,Xpressway,Eliza Software,CA,PA,0.7,3,400,
GOOD,991406,Xpressway,Eliza Software,CA,PA,0,3,400,
GOOD,991408,Xpressway,Eliza Software,CA,PA,-1,3,409,
GOOD,991409,Greenway Carriers,Eliza Software,CA,PA,-0.5,3,150,
GOOD,991410,Airtight Shipping,Viktoria's,AR,WI,-2.3,1,130,
GOOD,991412,Delagato's Express,Eliza Software,CA,PA,0.3,3,128,
GOOD,991413,Delagato's Express,Anova,OK,TX,0.5,550,,
GOOD,991416,Greenway Carriers,Anova,OK,TX,-0.8,600,,
GOOD,991417,Greenway Carriers,Spirit Soda,CA,NV,0.3,1,110,
GOOD,991418,Cross Country Express Shippers,Spirit Soda,CA,NV,0.5,710,,
GOOD,991420,Federal Amulgated,Anova,AZ,UT,-3.5,1,150,
GOOD,991421,Airtight Shipping,Spirit Soda,CA,NV,0.4,710,,
GOOD,991422,Cross Country Express Shippers,Anova,TX,TX,0.5,650,,
GOOD,991424,Cross Country Express Shippers,Firebright,WA,WA,-0.3,600,,
GOOD,991427,Greenway Carriers,Eliza Software,CA,PA,0.5,2,980,
GOOD,991428,Delagato's Express,Eliza Software,CA,PA,0.9,2,949,
GOOD,991429,Airtight Shipping,Eliza Software,CA,PA,0.6,2,968,
